event_no,X,Y,Z,angle
503.0,0.0,0.0,0.0,0.0
504.0,0.0,0.0,0.0,0.0
505.0,0.0,0.0,0.0,0.0
506.0,0.0,0.0,0.0,0.0
507.0,0.0,0.0,0.0,0.0
508.0,0.0,0.0,0.0,0.0
509.0,0.0,0.0,0.0,0.0
510.0,0.0,0.0,0.0,0.0
511.0,0.0,0.0,0.0,0.0
512.0,0.0,0.0,0.0,0.0
513.0,0.0,0.0,0.0,0.0
514.0,127.86433203635761,-94.42150471231203,-165.1147236475864,0.0024200520183073103
515.0,428.37729988886156,-426.54681073746406,-651.5962116164483,0.00042748665637409226
516.0,0.0,0.0,0.0,0.0
517.0,0.0,0.0,0.0,0.0
518.0,0.0,0.0,0.0,0.0
519.0,0.0,0.0,0.0,0.0
520.0,0.0,0.0,0.0,0.0
521.0,48.59728287188328,-205.42960396172742,-233.91744056660457,0.2521136659338969
522.0,415.72034396601987,-193.91489383978868,-151.90410560861548,0.0023210253041708396
523.0,0.0,0.0,0.0,0.0
524.0,0.0,0.0,0.0,0.0
525.0,0.0,0.0,0.0,0.0
526.0,0.0,0.0,0.0,0.0
527.0,-73.52932407709042,-77.97498826407596,613.1895866745699,0.01220581317868288
528.0,0.0,0.0,0.0,0.0
529.0,509.72927278810164,-663.4118710503412,-1785.40100416933,0.0005438720396065575
530.0,0.0,0.0,0.0,0.0
531.0,0.0,0.0,0.0,0.0
532.0,0.0,0.0,0.0,0.0
533.0,0.0,0.0,0.0,0.0
534.0,0.0,0.0,0.0,0.0
535.0,0.0,0.0,0.0,0.0
536.0,0.0,0.0,0.0,0.0
537.0,0.0,0.0,0.0,0.0
538.0,-149.00689141796812,290.20055394860555,-98.93182232385294,0.01098044854377769
539.0,0.0,0.0,0.0,0.0
540.0,0.0,0.0,0.0,0.0
541.0,0.0,0.0,0.0,0.0
542.0,0.0,0.0,0.0,0.0
543.0,0.0,0.0,0.0,0.0
544.0,0.0,0.0,0.0,0.0
545.0,421.9301532654919,-217.42525454023058,-17.8565860682844,0.14043217978983014
546.0,-219.33959420363055,270.0749910535362,72.28405298264556,0.0068640523945879585
547.0,0.0,0.0,0.0,0.0
548.0,0.0,0.0,0.0,0.0
549.0,0.0,0.0,0.0,0.0
550.0,0.0,0.0,0.0,0.0
551.0,0.0,0.0,0.0,0.0
552.0,0.0,0.0,0.0,0.0
553.0,0.0,0.0,0.0,0.0
554.0,0.0,0.0,0.0,0.0
555.0,0.0,0.0,0.0,0.0
556.0,0.0,0.0,0.0,0.0
557.0,0.0,0.0,0.0,0.0
558.0,0.0,0.0,0.0,0.0
559.0,0.0,0.0,0.0,0.0
560.0,0.0,0.0,0.0,0.0
561.0,0.0,0.0,0.0,0.0
562.0,0.0,0.0,0.0,0.0
563.0,0.0,0.0,0.0,0.0
564.0,-640.4552516093497,-351.30691611004386,-268.4842359426977,0.034889152654318766
565.0,0.0,0.0,0.0,0.0
566.0,0.0,0.0,0.0,0.0
567.0,0.0,0.0,0.0,0.0
568.0,0.0,0.0,0.0,0.0
569.0,0.0,0.0,0.0,0.0
570.0,0.0,0.0,0.0,0.0
571.0,0.0,0.0,0.0,0.0
572.0,0.0,0.0,0.0,0.0
573.0,0.0,0.0,0.0,0.0
574.0,0.0,0.0,0.0,0.0
575.0,0.0,0.0,0.0,0.0
576.0,0.0,0.0,0.0,0.0
577.0,0.0,0.0,0.0,0.0
578.0,0.0,0.0,0.0,0.0
579.0,-178.02281168585984,32.14057595847199,-714.8425287455384,0.13020413921470508
580.0,0.0,0.0,0.0,0.0
581.0,0.0,0.0,0.0,0.0
582.0,0.0,0.0,0.0,0.0
583.0,0.0,0.0,0.0,0.0
584.0,0.0,0.0,0.0,0.0
585.0,0.0,0.0,0.0,0.0
586.0,0.0,0.0,0.0,0.0
587.0,0.0,0.0,0.0,0.0
588.0,0.0,0.0,0.0,0.0
589.0,0.0,0.0,0.0,0.0
590.0,0.0,0.0,0.0,0.0
591.0,-463.62935130289554,13.54394151738763,-151.9762897490359,0.0038115209493468634
592.0,0.0,0.0,0.0,0.0
593.0,0.0,0.0,0.0,0.0
594.0,0.0,0.0,0.0,0.0
595.0,0.0,0.0,0.0,0.0
596.0,-604.3783159003428,400.87835934488413,-373.2662085658432,0.10983960318530678
597.0,0.0,0.0,0.0,0.0
598.0,0.0,0.0,0.0,0.0
599.0,0.0,0.0,0.0,0.0
600.0,-422.99285020134255,-327.93055641817847,-426.5166704879424,0.05648165750541224
601.0,0.0,0.0,0.0,0.0
602.0,0.0,0.0,0.0,0.0
603.0,0.0,0.0,0.0,0.0
604.0,0.0,0.0,0.0,0.0
605.0,0.0,0.0,0.0,0.0
606.0,-139.32511239641983,-384.4553324038584,265.46766039736775,0.0027920283755099628
607.0,0.0,0.0,0.0,0.0
608.0,0.0,0.0,0.0,0.0
609.0,0.0,0.0,0.0,0.0
610.0,0.0,0.0,0.0,0.0
611.0,101.74033274983285,54.51432845402843,-626.5542901885335,0.08209625859897435
612.0,0.0,0.0,0.0,0.0
613.0,0.0,0.0,0.0,0.0
614.0,0.0,0.0,0.0,0.0
615.0,0.0,0.0,0.0,0.0
616.0,267.22246028578286,-128.9200647354299,-120.3867825204182,0.0033457465357608
617.0,-303.78294831237594,249.11842761580226,-367.2468173723755,0.038821080302595755
618.0,-236.73187861650757,222.72114891919693,165.44398645003022,0.02703639311243513
619.0,0.0,0.0,0.0,0.0
620.0,0.0,0.0,0.0,0.0
621.0,0.0,0.0,0.0,0.0
622.0,0.0,0.0,0.0,0.0
623.0,0.0,0.0,0.0,0.0
624.0,0.0,0.0,0.0,0.0
625.0,0.0,0.0,0.0,0.0
626.0,0.0,0.0,0.0,0.0
627.0,0.0,0.0,0.0,0.0
628.0,0.0,0.0,0.0,0.0
629.0,0.0,0.0,0.0,0.0
630.0,0.0,0.0,0.0,0.0
631.0,0.0,0.0,0.0,0.0
632.0,0.0,0.0,0.0,0.0
633.0,0.0,0.0,0.0,0.0
634.0,0.0,0.0,0.0,0.0
635.0,248.04759943001037,-204.8108342650445,-80.59317142854565,0.028110165496198738
636.0,0.0,0.0,0.0,0.0
637.0,0.0,0.0,0.0,0.0
638.0,-142.19808757910909,-91.27644310499056,-25.452798960987366,0.026823532801616635
639.0,0.0,0.0,0.0,0.0
640.0,0.0,0.0,0.0,0.0
641.0,0.0,0.0,0.0,0.0
642.0,0.0,0.0,0.0,0.0
643.0,0.0,0.0,0.0,0.0
644.0,0.0,0.0,0.0,0.0
645.0,0.0,0.0,0.0,0.0
646.0,0.0,0.0,0.0,0.0
647.0,5.131608119842433,-111.84175025567076,-117.95607815364866,0.2534443312656883
648.0,0.0,0.0,0.0,0.0
649.0,66.54820979695928,280.77257456089905,822.1094320190904,0.00346022056076532
650.0,-449.16714180057033,-302.1651502858342,54.33502032322957,0.0320712503880093
651.0,0.0,0.0,0.0,0.0
652.0,0.0,0.0,0.0,0.0
653.0,0.0,0.0,0.0,0.0
654.0,0.0,0.0,0.0,0.0
655.0,0.0,0.0,0.0,0.0
656.0,0.0,0.0,0.0,0.0
657.0,0.0,0.0,0.0,0.0
658.0,0.0,0.0,0.0,0.0
659.0,11.38131771881038,-196.51265105347125,-274.10835468197166,0.15924554903252736
660.0,121.64041166590917,318.4452959161747,175.34831646445622,0.05912131871098877
661.0,680.5191259019746,317.9860872052101,-202.57504439352135,0.059324984953307174
662.0,0.0,0.0,0.0,0.0
663.0,115.71733561630172,-448.81449922685994,-234.09648198496473,0.03983409004469476
664.0,38.463823181164486,-128.17749918003494,534.2168590976614,0.008069958483773442
665.0,296.042794635467,201.643111012856,23.17832876995834,0.04825132708866016
666.0,0.0,0.0,0.0,0.0
667.0,0.0,0.0,0.0,0.0
668.0,0.0,0.0,0.0,0.0
669.0,0.0,0.0,0.0,0.0
670.0,0.0,0.0,0.0,0.0
671.0,0.0,0.0,0.0,0.0
672.0,0.0,0.0,0.0,0.0
673.0,-535.4916367841561,83.93858389013656,-40.511444081055856,0.26487913092641885
674.0,0.0,0.0,0.0,0.0
675.0,0.0,0.0,0.0,0.0
676.0,-453.6939829200238,172.59578681887348,1872.336600200771,0.0054622383500943904
677.0,0.0,0.0,0.0,0.0
678.0,0.0,0.0,0.0,0.0
679.0,-520.2991702732618,-253.56808483329428,176.73771918038972,0.04647105482951932
680.0,0.0,0.0,0.0,0.0
681.0,0.0,0.0,0.0,0.0
682.0,264.13486826101064,-97.25322054575798,510.50434666905585,0.003834015880930364
683.0,0.0,0.0,0.0,0.0
684.0,0.0,0.0,0.0,0.0
685.0,0.0,0.0,0.0,0.0
686.0,-181.19540645687198,387.46957039187794,-188.31102874782658,0.248089933454432
687.0,0.0,0.0,0.0,0.0
688.0,0.0,0.0,0.0,0.0
689.0,0.0,0.0,0.0,0.0
690.0,0.0,0.0,0.0,0.0
691.0,729.2780962966094,-672.1954237066107,-952.7059786910472,0.004129946502956165
692.0,0.0,0.0,0.0,0.0
693.0,-530.9679666901891,-256.1975811910511,76.26751301660101,0.0002309050248549032
694.0,0.0,0.0,0.0,0.0
695.0,0.0,0.0,0.0,0.0
696.0,0.0,0.0,0.0,0.0
697.0,0.0,0.0,0.0,0.0
698.0,-473.0495783841899,603.0688147674248,-789.941220052348,0.0005342138976000209
699.0,0.0,0.0,0.0,0.0
700.0,0.0,0.0,0.0,0.0
701.0,0.0,0.0,0.0,0.0
702.0,0.0,0.0,0.0,0.0
703.0,0.0,0.0,0.0,0.0
704.0,0.0,0.0,0.0,0.0
705.0,0.0,0.0,0.0,0.0
706.0,0.0,0.0,0.0,0.0
707.0,0.0,0.0,0.0,0.0
708.0,0.0,0.0,0.0,0.0
709.0,-443.31560753150205,140.130399470136,-366.26701835022567,0.032851130142046284
710.0,0.0,0.0,0.0,0.0
711.0,-132.9487967396416,256.1808376133655,2249.4327481560613,0.002561269103635275
712.0,0.0,0.0,0.0,0.0
713.0,0.0,0.0,0.0,0.0
714.0,0.0,0.0,0.0,0.0
715.0,158.4312763961517,-250.03576187714424,-315.3680406725754,0.1309858040832163
716.0,0.0,0.0,0.0,0.0
717.0,0.0,0.0,0.0,0.0
718.0,0.0,0.0,0.0,0.0
719.0,-253.85468828921543,115.05531415042972,-267.3738186072643,0.010707067194398415
720.0,0.0,0.0,0.0,0.0
721.0,0.0,0.0,0.0,0.0
722.0,0.0,0.0,0.0,0.0
723.0,0.0,0.0,0.0,0.0
724.0,389.55198874697925,-302.6169068892367,-27.163903759409664,0.025115591140283253
725.0,0.0,0.0,0.0,0.0
726.0,0.0,0.0,0.0,0.0
727.0,0.0,0.0,0.0,0.0
728.0,0.0,0.0,0.0,0.0
729.0,0.0,0.0,0.0,0.0
730.0,376.4620860286625,95.03528289353356,-87.65840267870982,0.05378285600860097
731.0,0.0,0.0,0.0,0.0
732.0,0.0,0.0,0.0,0.0
733.0,0.0,0.0,0.0,0.0
734.0,0.0,0.0,0.0,0.0
735.0,0.0,0.0,0.0,0.0
736.0,0.0,0.0,0.0,0.0
737.0,0.0,0.0,0.0,0.0
738.0,0.0,0.0,0.0,0.0
739.0,0.0,0.0,0.0,0.0
740.0,588.3026092538906,30.227198353138693,293.0572775976333,0.03373766795218227
741.0,0.0,0.0,0.0,0.0
742.0,-186.4368295768902,210.92057955453743,-114.08258681396748,0.10822129383776251
743.0,0.0,0.0,0.0,0.0
744.0,0.0,0.0,0.0,0.0
745.0,0.0,0.0,0.0,0.0
746.0,0.0,0.0,0.0,0.0
747.0,0.0,0.0,0.0,0.0
748.0,0.0,0.0,0.0,0.0
749.0,0.0,0.0,0.0,0.0
750.0,-474.61373058036236,-10.242757292314877,220.97096713670052,0.019988626275530202
751.0,0.0,0.0,0.0,0.0
752.0,0.0,0.0,0.0,0.0
753.0,0.0,0.0,0.0,0.0
754.0,0.0,0.0,0.0,0.0
755.0,0.0,0.0,0.0,0.0
756.0,-49.655209357703065,-309.9329121765502,5.025049521274013,0.011200926930331385
757.0,-57.84683608779429,-6.4740755354432835,-627.2218568471842,0.03338815962621341
758.0,0.0,0.0,0.0,0.0
759.0,0.0,0.0,0.0,0.0
760.0,0.0,0.0,0.0,0.0
761.0,-349.8474437841014,-368.2514620478406,46.16658142746519,0.00708392963335074
762.0,-30.748204390089885,-396.5565860676332,-408.3839231774015,0.007109475651082846
763.0,0.0,0.0,0.0,0.0
764.0,320.6106632822561,16.91804248203003,-1083.620074046823,0.005604899246583975
765.0,0.0,0.0,0.0,0.0
766.0,0.0,0.0,0.0,0.0
767.0,0.0,0.0,0.0,0.0
768.0,0.0,0.0,0.0,0.0
769.0,0.0,0.0,0.0,0.0
770.0,0.0,0.0,0.0,0.0
771.0,0.0,0.0,0.0,0.0
772.0,17.36244684633336,-291.47027833891184,380.5116003254775,0.021742386358390372
773.0,0.0,0.0,0.0,0.0
774.0,0.0,0.0,0.0,0.0
775.0,0.0,0.0,0.0,0.0
776.0,0.0,0.0,0.0,0.0
777.0,500.9594752414771,475.16361525326283,98.9303125643716,0.08660523733002995
778.0,0.0,0.0,0.0,0.0
779.0,-92.7020265455583,-264.06031197595337,-155.62787584096708,0.01929474179989952
780.0,0.0,0.0,0.0,0.0
781.0,0.0,0.0,0.0,0.0
782.0,0.0,0.0,0.0,0.0
783.0,0.0,0.0,0.0,0.0
784.0,0.0,0.0,0.0,0.0
785.0,0.0,0.0,0.0,0.0
786.0,0.0,0.0,0.0,0.0
787.0,0.0,0.0,0.0,0.0
788.0,0.0,0.0,0.0,0.0
789.0,0.0,0.0,0.0,0.0
790.0,0.0,0.0,0.0,0.0
791.0,0.0,0.0,0.0,0.0
792.0,0.0,0.0,0.0,0.0
793.0,259.0914010147362,-393.0382701082219,-99.38531133198,0.01741938100914706
794.0,-771.0429339594577,37.44075673269111,-1714.3310615201108,0.07450100968974319
795.0,0.0,0.0,0.0,0.0
796.0,-621.625190268612,-47.4262199471985,-192.82776301575984,0.015465640287936563
797.0,0.0,0.0,0.0,0.0
798.0,0.0,0.0,0.0,0.0
799.0,0.0,0.0,0.0,0.0
800.0,0.0,0.0,0.0,0.0
801.0,0.0,0.0,0.0,0.0
802.0,36.619548744741344,49.15483993782522,-29.8448270352157,0.06574760841210069
803.0,0.0,0.0,0.0,0.0
804.0,0.0,0.0,0.0,0.0
805.0,236.89613346105935,-262.6595131048964,-83.65556844627605,0.1103560547789923
806.0,419.4922402759738,411.40635610101367,199.0384990629963,0.019574606830965898
807.0,0.0,0.0,0.0,0.0
808.0,0.0,0.0,0.0,0.0
809.0,0.0,0.0,0.0,0.0
810.0,0.0,0.0,0.0,0.0
811.0,0.0,0.0,0.0,0.0
812.0,0.0,0.0,0.0,0.0
813.0,0.0,0.0,0.0,0.0
814.0,0.0,0.0,0.0,0.0
815.0,0.0,0.0,0.0,0.0
816.0,-1532.9831419438747,762.6262482486702,-5172.943895884799,0.011295942245778078
817.0,0.0,0.0,0.0,0.0
818.0,0.0,0.0,0.0,0.0
819.0,0.0,0.0,0.0,0.0
820.0,0.0,0.0,0.0,0.0
821.0,0.0,0.0,0.0,0.0
822.0,0.0,0.0,0.0,0.0
823.0,72.2430542367234,-284.14159984662825,108.96283748475429,0.0014164800638452515
824.0,0.0,0.0,0.0,0.0
825.0,0.0,0.0,0.0,0.0
826.0,0.0,0.0,0.0,0.0
827.0,-222.15087727269247,-451.42021176292405,469.9485854501472,0.013747599501225215
828.0,0.0,0.0,0.0,0.0
829.0,0.0,0.0,0.0,0.0
830.0,0.0,0.0,0.0,0.0
831.0,0.0,0.0,0.0,0.0
832.0,0.0,0.0,0.0,0.0
833.0,0.0,0.0,0.0,0.0
834.0,0.0,0.0,0.0,0.0
835.0,483.691238632883,-110.44149114304017,132.426124213397,0.04099903695343847
836.0,0.0,0.0,0.0,0.0
837.0,0.0,0.0,0.0,0.0
838.0,0.0,0.0,0.0,0.0
839.0,0.0,0.0,0.0,0.0
840.0,0.0,0.0,0.0,0.0
841.0,0.0,0.0,0.0,0.0
842.0,0.0,0.0,0.0,0.0
843.0,0.0,0.0,0.0,0.0
844.0,0.0,0.0,0.0,0.0
845.0,0.0,0.0,0.0,0.0
846.0,0.0,0.0,0.0,0.0
847.0,331.3110646940521,-85.60118295463968,-214.2194175295209,0.07528060650933008
848.0,0.0,0.0,0.0,0.0
849.0,0.0,0.0,0.0,0.0
850.0,-61.91899075582375,-217.22153284215122,6.98385810919973,0.014482831007534478
851.0,0.0,0.0,0.0,0.0
852.0,0.0,0.0,0.0,0.0
853.0,0.0,0.0,0.0,0.0
854.0,0.0,0.0,0.0,0.0
855.0,0.0,0.0,0.0,0.0
856.0,0.0,0.0,0.0,0.0
857.0,414.7150204989947,-369.16933291561725,-354.4101149730955,0.02668432891513957
858.0,0.0,0.0,0.0,0.0
859.0,0.0,0.0,0.0,0.0
860.0,0.0,0.0,0.0,0.0
861.0,0.0,0.0,0.0,0.0
862.0,0.0,0.0,0.0,0.0
863.0,-475.41690955576183,-199.87558932342998,553.5393576241579,0.009011823082461902
864.0,0.0,0.0,0.0,0.0
865.0,0.0,0.0,0.0,0.0
866.0,0.0,0.0,0.0,0.0
867.0,99.63461996350964,316.6213684266568,-517.2084976372182,0.010237621299033176
868.0,0.0,0.0,0.0,0.0
869.0,0.0,0.0,0.0,0.0
870.0,0.0,0.0,0.0,0.0
871.0,-120.03087301606107,-443.8991856988894,-107.22819382325105,0.050114669037913236
872.0,0.0,0.0,0.0,0.0
873.0,0.0,0.0,0.0,0.0
874.0,0.0,0.0,0.0,0.0
875.0,0.0,0.0,0.0,0.0
876.0,0.0,0.0,0.0,0.0
877.0,0.0,0.0,0.0,0.0
878.0,0.0,0.0,0.0,0.0
879.0,363.5715563582672,-236.08704399213912,129.5792177945884,0.01286870166805701
880.0,0.0,0.0,0.0,0.0
881.0,10.871433883686771,443.89836312586556,-711.8074860422832,0.0026517833400986077
882.0,44.448256779628494,378.37743123278074,569.0694665460844,0.002804302900798675
883.0,0.0,0.0,0.0,0.0
884.0,0.0,0.0,0.0,0.0
885.0,-132.1335462459441,-193.49302523195794,633.2973566536332,0.02310407519013194
886.0,0.0,0.0,0.0,0.0
887.0,0.0,0.0,0.0,0.0
888.0,0.0,0.0,0.0,0.0
889.0,0.0,0.0,0.0,0.0
890.0,0.0,0.0,0.0,0.0
891.0,0.0,0.0,0.0,0.0
892.0,0.0,0.0,0.0,0.0
893.0,0.0,0.0,0.0,0.0
894.0,0.0,0.0,0.0,0.0
895.0,0.0,0.0,0.0,0.0
896.0,0.0,0.0,0.0,0.0
897.0,0.0,0.0,0.0,0.0
898.0,249.45838053331425,-123.96226165265071,306.06534681889354,0.030448251019489992
899.0,0.0,0.0,0.0,0.0
900.0,0.0,0.0,0.0,0.0
901.0,0.0,0.0,0.0,0.0
902.0,0.0,0.0,0.0,0.0
903.0,0.0,0.0,0.0,0.0
904.0,480.5227229047497,23.231753688622717,-158.79681654500502,0.04065128098660187
905.0,514.8387363618449,-84.65586588997569,-123.33306475659083,0.11865303320209512
906.0,-449.73749121779235,406.43218863529466,-311.6105138046025,0.26965846801843335
907.0,0.0,0.0,0.0,0.0
908.0,711.1926767260093,610.3776608460869,-2028.4873389332888,0.0197197724904331
909.0,0.0,0.0,0.0,0.0
910.0,0.0,0.0,0.0,0.0
911.0,0.0,0.0,0.0,0.0
912.0,0.0,0.0,0.0,0.0
913.0,0.0,0.0,0.0,0.0
914.0,114.69007249243876,-265.54015074539825,-204.35091548650934,0.017532598258500634
915.0,0.0,0.0,0.0,0.0
916.0,0.0,0.0,0.0,0.0
917.0,0.0,0.0,0.0,0.0
918.0,0.0,0.0,0.0,0.0
919.0,0.0,0.0,0.0,0.0
920.0,502.78475891691005,-317.23734728169075,-560.7324905525229,0.025634779797298564
921.0,0.0,0.0,0.0,0.0
922.0,-326.4560477338225,-251.4806777902432,423.0022058457562,0.02609128236839993
923.0,-24.021694871555177,219.32096104293413,1109.978783097928,0.0018421248320688946
924.0,0.0,0.0,0.0,0.0
925.0,887.4768489410781,13.840954980998347,5084.735352738922,0.06925911168880768
926.0,0.0,0.0,0.0,0.0
927.0,0.0,0.0,0.0,0.0
928.0,0.0,0.0,0.0,0.0
929.0,0.0,0.0,0.0,0.0
930.0,0.0,0.0,0.0,0.0
931.0,0.0,0.0,0.0,0.0
932.0,0.0,0.0,0.0,0.0
933.0,0.0,0.0,0.0,0.0
934.0,0.0,0.0,0.0,0.0
935.0,-347.1862208045443,-68.06131622982092,-90.54283219677961,0.026063751089626587
936.0,0.0,0.0,0.0,0.0
937.0,0.0,0.0,0.0,0.0
938.0,0.0,0.0,0.0,0.0
939.0,0.0,0.0,0.0,0.0
940.0,0.0,0.0,0.0,0.0
941.0,0.0,0.0,0.0,0.0
942.0,0.0,0.0,0.0,0.0
943.0,0.0,0.0,0.0,0.0
944.0,0.0,0.0,0.0,0.0
945.0,0.0,0.0,0.0,0.0
946.0,0.0,0.0,0.0,0.0
947.0,0.0,0.0,0.0,0.0
948.0,0.0,0.0,0.0,0.0
949.0,0.0,0.0,0.0,0.0
950.0,0.0,0.0,0.0,0.0
951.0,0.0,0.0,0.0,0.0
952.0,-43.08436007577762,-434.56086847941805,-1018.2108503361915,0.022791993673225704
953.0,0.0,0.0,0.0,0.0
954.0,0.0,0.0,0.0,0.0
955.0,0.0,0.0,0.0,0.0
956.0,0.0,0.0,0.0,0.0
957.0,0.0,0.0,0.0,0.0
958.0,0.0,0.0,0.0,0.0
959.0,230.64847759390003,483.86969133403346,-327.9319357965661,0.04541684301076352
960.0,17.15023060964127,-100.05832665457952,389.14447499104404,0.026724972445384805
961.0,0.0,0.0,0.0,0.0
962.0,0.0,0.0,0.0,0.0
963.0,141.1635949766628,-217.4233164191723,711.041778600956,0.020770438648197984
964.0,0.0,0.0,0.0,0.0
965.0,0.0,0.0,0.0,0.0
966.0,0.0,0.0,0.0,0.0
967.0,0.0,0.0,0.0,0.0
968.0,0.0,0.0,0.0,0.0
969.0,-333.23413272641324,-493.23699955278914,48.33642029323681,0.0490415437783369
970.0,0.0,0.0,0.0,0.0
971.0,0.0,0.0,0.0,0.0
972.0,-169.5690770020467,178.89191629264042,772.6133360206932,0.08012461390639895
973.0,0.0,0.0,0.0,0.0
974.0,0.0,0.0,0.0,0.0
975.0,0.0,0.0,0.0,0.0
976.0,483.0388547405633,184.4308271288684,-140.52601446287122,0.04404232600289209
977.0,0.0,0.0,0.0,0.0
978.0,0.0,0.0,0.0,0.0
979.0,0.0,0.0,0.0,0.0
980.0,0.0,0.0,0.0,0.0
981.0,0.0,0.0,0.0,0.0
982.0,160.77228995971356,402.1559509425832,262.36915478630436,0.05812756198056516
983.0,-313.03634961289356,-366.7052983690028,102.70625262625498,0.030284926310510732
984.0,-456.4924068482525,-458.1421590138341,101.27599111314919,0.02131824974139824
985.0,0.0,0.0,0.0,0.0
986.0,0.0,0.0,0.0,0.0
987.0,0.0,0.0,0.0,0.0
988.0,176.55114146268966,-246.91277601866136,196.09941003495274,0.015156200149164922
989.0,-658.917572105308,-210.41550805595372,-985.940038858477,0.023442342223156946
990.0,0.0,0.0,0.0,0.0
991.0,-411.1164105245136,-12.025824124047794,-698.3234327960711,0.056445869228169625
992.0,-183.70308505273925,-216.8720002018989,198.2604570610551,0.0030528345151857065
993.0,0.0,0.0,0.0,0.0
994.0,0.0,0.0,0.0,0.0
995.0,0.0,0.0,0.0,0.0
996.0,0.0,0.0,0.0,0.0
997.0,0.0,0.0,0.0,0.0
998.0,0.0,0.0,0.0,0.0
